date,amount,customer_id,transaction_type,transactio_id,loan_id
09.12.21,103855.5,922,Repayment,R943,791
17.07.24,138594.33,337,Repayment,R944,792
18.11.21,45195.4,195,Repayment,R945,793
12.05.22,334373,990,Repayment,R946,794
03.11.24,108686,44,Repayment,R947,795
02.06.22,56165.5,650,Repayment,R948,796
13.10.21,15550.67,626,Repayment,R949,797
11.07.22,452816,96,Repayment,R950,798
19.11.21,28881.25,439,Repayment,R951,799
08.06.22,461819,810,Repayment,R952,800
03.01.22,107392,383,Repayment,R953,801
28.02.22,84243.5,954,Repayment,R954,802
04.03.22,44720,444,Repayment,R955,803
17.01.22,122906.25,520,Repayment,R956,804
24.12.21,74332.33,906,Repayment,R957,805
18.11.21,25792.25,568,Repayment,R958,806
16.12.21,61942,776,Repayment,R959,810
27.10.21,87670.8,124,Repayment,R960,811
24.12.21,11376,396,Repayment,R961,812
12.01.23,32103.8,797,Repayment,R962,820
29.11.21,17432,85,Repayment,R963,821
22.02.22,182596,991,Repayment,R964,826
28.10.21,111396,373,Repayment,R965,831
29.05.22,443996,676,Repayment,R966,836
06.02.22,55110,18,Repayment,R967,863
01.11.21,10521.4,712,Repayment,R968,874
23.11.21,9523.33,791,Repayment,R969,884
12.01.22,42100.5,408,Repayment,R970,914
28.02.22,122667.67,395,Repayment,R971,915
13.04.22,499183,645,Repayment,R972,916
24.04.24,323593,447,Repayment,R973,940
05.12.21,68097.4,192,Repayment,R974,941
07.10.24,279856,98,Repayment,R975,964
07.03.22,90117.5,1,Repayment,R976,965
15.03.22,69157,422,Repayment,R977,990
06.02.22,145528,22,Repayment,R978,991
13.07.22,142907,669,Repayment,R979,849
03.11.21,108761.25,943,Repayment,R980,850
12.02.22,26861.4,859,Repayment,R981,851
04.10.24,250863,909,Repayment,R982,852
14.11.21,17107.8,385,Repayment,R983,853
30.11.21,81657,888,Repayment,R984,854
04.12.21,122309,176,Repayment,R985,864
07.12.21,122176.67,774,Repayment,R986,865
16.01.22,46210.33,36,Repayment,R987,875
18.01.22,54884.5,536,Repayment,R988,885
13.03.22,137434,723,Repayment,R989,917
07.11.21,24112,558,Repayment,R990,918
20.01.22,55965.67,967,Repayment,R991,919
30.10.21,98845.2,410,Repayment,R992,942
02.01.22,30938.5,842,Repayment,R993,943
17.04.22,68524.5,179,Repayment,R994,966
01.09.22,266093,5,Repayment,R995,967
15.11.21,34762.5,800,Repayment,R996,992
26.12.21,58797.75,25,Repayment,R997,993
22.03.22,47026.67,727,Repayment,R998,994
29.12.21,4875,939,Repayment,R999,999
28.01.22,158358.33,309,Repayment,R1000,1000
28.02.22,93819.25,566,Repayment,R1001,855
04.08.22,146614,831,Repayment,R1002,876
31.05.22,28351.6,278,Repayment,R1003,886
25.02.22,127671.33,194,Repayment,R1004,887
05.12.21,126771,70,Repayment,R1005,888
07.02.22,97840.2,3,Repayment,R1006,920
19.02.22,113469.25,33,Repayment,R1007,921
19.02.22,4373.8,193,Repayment,R1008,968
14.09.23,99351.4,369,Repayment,R1009,969
28.05.19,51901.6,795,Repayment,R1010,2
08.02.19,140807,397,Repayment,R1011,3
12.05.19,75539.6,148,Repayment,R1012,5
04.07.19,66123.25,924,Repayment,R1013,6
04.01.23,165798.5,649,Repayment,R1014,856
27.01.22,15790.75,146,Repayment,R1015,877
04.01.22,21289,817,Repayment,R1016,890
20.07.22,7602.75,402,Repayment,R1017,922
04.03.22,98264.5,263,Repayment,R1018,923
25.03.22,67152.5,937,Repayment,R1019,946
02.06.22,144390.5,398,Repayment,R1020,947
27.04.22,209406.5,78,Repayment,R1021,971
07.07.19,23911,425,Repayment,R1022,7
13.09.23,42685.33,828,Repayment,R1023,9
18.10.22,97029,820,Repayment,R1024,10
07.04.19,51039.75,188,Repayment,R1025,11
10.01.19,64530,530,Repayment,R1026,12
30.03.19,3863.33,578,Repayment,R1027,13
08.05.19,150320.67,563,Repayment,R1028,14
03.02.21,117342.75,850,Repayment,R1029,15
23.07.19,50060,465,Repayment,R1030,16
11.05.21,11821.33,184,Repayment,R1031,17
17.09.20,80251.4,454,Repayment,R1032,18
03.08.19,55842.67,64,Repayment,R1033,20
03.01.22,38908,608,Repayment,R1034,807
21.07.23,81115.75,156,Repayment,R1035,813
22.04.22,40739,393,Repayment,R1036,814
28.01.22,246665.5,648,Repayment,R1037,827
27.02.26,127409.33,413,Repayment,R1038,832
07.12.22,150612.33,705,Repayment,R1039,857
16.02.22,31561.75,826,Repayment,R1040,878
18.04.22,32517.5,323,Repayment,R1041,893
28.03.22,22733.67,951,Repayment,R1042,894
05.01.22,109942,717,Repayment,R1043,924
19.01.22,33993,200,Repayment,R1044,925
03.12.21,56877.25,856,Repayment,R1045,948
18.05.22,8476,875,Repayment,R1046,949
23.07.22,196984.5,938,Repayment,R1047,972
12.03.22,51847.67,838,Repayment,R1048,837
29.10.22,144584,87,Repayment,R1049,838
13.11.19,40813,154,Repayment,R1050,21
03.11.19,43084.6,932,Repayment,R1051,22
16.01.19,114097,313,Repayment,R1052,23
21.08.19,15365,367,Repayment,R1053,26
06.05.19,207576.5,929,Repayment,R1054,27
12.06.19,11142.67,889,Repayment,R1055,30
26.02.19,118814.5,769,Repayment,R1056,31
29.05.19,164262,845,Repayment,R1057,32
17.01.19,35184.8,59,Repayment,R1058,33
15.03.19,132755.33,534,Repayment,R1059,34
02.02.19,63652,814,Repayment,R1060,35
25.01.19,119256.33,789,Repayment,R1061,36
04.03.22,16895.5,165,Repayment,R1062,858
19.02.22,36122.2,292,Repayment,R1063,879
23.03.22,37107.67,822,Repayment,R1064,895
14.12.21,118041,254,Repayment,R1065,897
21.11.21,220471.5,135,Repayment,R1066,926
05.01.22,141724.5,457,Repayment,R1067,927
21.04.22,143439,221,Repayment,R1068,950
15.04.22,106413,341,Repayment,R1069,951
18.12.21,19881.2,448,Repayment,R1070,974
02.06.22,19385,51,Repayment,R1071,975
14.09.19,176008,494,Repayment,R1072,37
28.09.19,28536.4,923,Repayment,R1073,38
24.02.19,44764.4,443,Repayment,R1074,41
14.03.19,81657.5,703,Repayment,R1075,43
19.03.19,33520,48,Repayment,R1076,44
03.03.19,22792.5,510,Repayment,R1077,46
24.10.19,18148.5,90,Repayment,R1078,47
18.04.19,78824.4,352,Repayment,R1079,48
12.05.19,2716.75,399,Repayment,R1080,49
08.03.19,19399.8,310,Repayment,R1081,51
21.04.19,112144.25,719,Repayment,R1082,52
13.04.19,2689.4,169,Repayment,R1083,53
08.02.19,90955.5,982,Repayment,R1084,54
29.01.20,131026.33,960,Repayment,R1085,55
18.12.19,144406.67,291,Repayment,R1086,56
17.02.20,73011.5,429,Repayment,R1087,57
01.06.22,100814.25,220,Repayment,R1088,58
10.06.27,182789.5,338,Repayment,R1089,59
22.07.19,67185.67,812,Repayment,R1090,60
29.06.19,50872.33,181,Repayment,R1091,61
04.08.19,119543.67,552,Repayment,R1092,62
30.09.19,144525.5,908,Repayment,R1093,63
04.04.23,3598.67,37,Repayment,R1094,64
14.06.19,27098.5,571,Repayment,R1095,65
08.04.19,134710,379,Repayment,R1096,66
23.04.19,80773,480,Repayment,R1097,67
15.07.19,9074.5,241,Repayment,R1098,68
18.07.19,93782.5,356,Repayment,R1099,69
20.02.22,10274.2,245,Repayment,R1100,870
18.12.21,76112.25,434,Repayment,R1101,898
16.12.21,10136.5,751,Repayment,R1102,899
16.03.22,46902.2,420,Repayment,R1103,900
27.12.21,82956,761,Repayment,R1104,928
25.11.22,137710.5,809,Repayment,R1105,929
26.01.24,79864.8,597,Repayment,R1106,952
29.03.22,21407.6,746,Repayment,R1107,953
19.11.21,56581.4,21,Repayment,R1108,976
07.01.22,37518.5,23,Repayment,R1109,977
06.10.19,126109.33,873,Repayment,R1110,70
29.10.19,90119.67,983,Repayment,R1111,71
07.09.19,97527.6,661,Repayment,R1112,73
02.06.19,39205.25,119,Repayment,R1113,76
16.10.19,81188.2,472,Repayment,R1114,77
17.04.19,46171.33,308,Repayment,R1115,78
20.05.19,212964,214,Repayment,R1116,79
19.10.19,98137.33,446,Repayment,R1117,80
24.04.19,49253.8,694,Repayment,R1118,81
07.05.19,57471,518,Repayment,R1119,82
22.06.19,122073,53,Repayment,R1120,85
18.03.19,83208.25,427,Repayment,R1121,86
28.04.19,22408.2,808,Repayment,R1122,87
23.07.19,94131.6,687,Repayment,R1123,88
18.11.19,42717.8,970,Repayment,R1124,89
30.01.21,37566.6,484,Repayment,R1125,90
13.02.20,90254.5,787,Repayment,R1126,91
06.04.19,56476.8,893,Repayment,R1127,92
17.08.19,111601,69,Repayment,R1128,93
20.10.20,9428,175,Repayment,R1129,94
05.08.19,39187,123,Repayment,R1130,95
30.07.19,115205.67,554,Repayment,R1131,96
11.11.19,125902.67,627,Repayment,R1132,97
22.04.26,190535.5,486,Repayment,R1133,98
22.01.20,26805.5,903,Repayment,R1134,99
08.06.19,130342.67,95,Repayment,R1135,100
29.05.19,79385.8,653,Repayment,R1136,102
08.02.20,109116.75,318,Repayment,R1137,104
07.08.19,19500.4,219,Repayment,R1138,105
18.07.19,121069.33,532,Repayment,R1139,106
15.07.19,95834.2,412,Repayment,R1140,108
08.04.19,79702.75,871,Repayment,R1141,109
21.04.25,97864.5,159,Repayment,R1142,110
17.03.22,39213,374,Repayment,R1143,567
09.09.21,28647.2,621,Repayment,R1144,587
11.05.22,148533.33,892,Repayment,R1145,597
07.08.21,42101.67,455,Repayment,R1146,598
13.10.21,123630.67,16,Repayment,R1147,611
11.10.21,58738.5,477,Repayment,R1148,615
26.09.21,85152,252,Repayment,R1149,616
27.09.21,71612.4,944,Repayment,R1150,627
08.11.21,79623.8,686,Repayment,R1151,632
24.10.21,21591.75,577,Repayment,R1152,639
02.12.21,82718.2,794,Repayment,R1153,640
19.10.21,114737.75,10,Repayment,R1154,647
09.03.22,83755.33,561,Repayment,R1155,648
16.03.22,82564,488,Repayment,R1156,655
20.01.22,43349.6,137,Repayment,R1157,657
18.01.22,77221.5,476,Repayment,R1158,668
15.12.21,84941.6,391,Repayment,R1159,674
11.12.21,80389.8,567,Repayment,R1160,675
02.12.24,21975,101,Repayment,R1161,680
01.10.21,25272.67,818,Repayment,R1162,681
24.04.22,101970,394,Repayment,R1163,686
03.10.21,20100.67,47,Repayment,R1164,689
02.12.21,82156.8,141,Repayment,R1165,692
09.01.22,92968,122,Repayment,R1166,697
04.02.22,119134,133,Repayment,R1167,705
05.04.22,32363.25,919,Repayment,R1168,706
28.03.22,187428.5,537,Repayment,R1169,713
14.12.21,28979,251,Repayment,R1170,714
25.02.22,113791.5,726,Repayment,R1171,721
03.11.21,46055.8,185,Repayment,R1172,722
12.07.22,184657,902,Repayment,R1173,729
28.01.22,136796.33,256,Repayment,R1174,730
24.05.22,182761,348,Repayment,R1175,761
10.12.21,9555,9,Repayment,R1176,767
05.07.19,82134,498,Repayment,R1177,111
15.08.19,31217.4,584,Repayment,R1178,112
26.09.19,79742,763,Repayment,R1179,113
04.01.20,96435.33,635,Repayment,R1180,114
04.09.19,75114.6,654,Repayment,R1181,115
16.12.19,21761.4,628,Repayment,R1182,116
11.11.21,205770.5,617,Repayment,R1183,808
13.05.22,112771.67,542,Repayment,R1184,816
09.11.23,94723.25,67,Repayment,R1185,823
03.12.21,21113.5,958,Repayment,R1186,828
26.11.21,37712,940,Repayment,R1187,860
30.01.22,148180.5,971,Repayment,R1188,881
19.06.22,84813.25,41,Repayment,R1189,901
24.03.22,97686.6,573,Repayment,R1190,902
26.02.22,18655.8,674,Repayment,R1191,903
24.08.22,101030.33,186,Repayment,R1192,930
21.01.24,59550,579,Repayment,R1193,931
16.02.22,6181,314,Repayment,R1194,954
15.10.21,5167.2,247,Repayment,R1195,955
07.08.22,161194,504,Repayment,R1196,978
15.10.22,39276.5,711,Repayment,R1197,840
29.01.22,215147,775,Repayment,R1198,841
01.08.22,85811.33,473,Repayment,R1199,842
21.02.20,38341.33,829,Repayment,R1200,117
02.05.20,132970.5,288,Repayment,R1201,118
13.08.20,80093.5,816,Repayment,R1202,119
14.11.19,110168.25,357,Repayment,R1203,120
09.10.19,77940.33,326,Repayment,R1204,121
21.12.19,75782.2,647,Repayment,R1205,122
19.12.19,22189.8,227,Repayment,R1206,123
17.11.19,17467.75,28,Repayment,R1207,124
21.12.19,89434.75,598,Repayment,R1208,125
17.04.20,29816.5,170,Repayment,R1209,126
05.10.19,17847.33,642,Repayment,R1210,127
10.04.20,39124.67,801,Repayment,R1211,129
17.01.20,53951.6,953,Repayment,R1212,130
14.01.20,105340,99,Repayment,R1213,131
27.07.19,14815.6,24,Repayment,R1214,132
05.11.19,43049.4,180,Repayment,R1215,134
09.01.20,18328.6,535,Repayment,R1216,135
05.02.20,14464.5,706,Repayment,R1217,136
28.01.20,15932.2,405,Repayment,R1218,137
11.02.20,98887.5,979,Repayment,R1219,138
29.03.20,39926,631,Repayment,R1220,139
13.11.19,189676,533,Repayment,R1221,140
24.03.20,9153.75,92,Repayment,R1222,141
11.10.20,168334.5,915,Repayment,R1223,142
11.12.19,98427.75,382,Repayment,R1224,143
27.10.19,13577,689,Repayment,R1225,144
30.12.19,58610,493,Repayment,R1226,145
14.10.19,77448.33,891,Repayment,R1227,146
20.11.19,7541.2,546,Repayment,R1228,147
12.12.19,98382.6,839,Repayment,R1229,148
02.11.19,86709.33,324,Repayment,R1230,150
13.09.21,107094,353,Repayment,R1231,568
01.12.21,125035.33,82,Repayment,R1232,588
06.09.21,5878.6,813,Repayment,R1233,599
23.09.21,98146.2,182,Repayment,R1234,600
30.04.22,224891,898,Repayment,R1235,612
29.12.21,28479.2,926,Repayment,R1236,618
01.09.21,34130.5,876,Repayment,R1237,619
21.11.21,57144.8,666,Repayment,R1238,620
18.01.22,27188.5,424,Repayment,R1239,628
08.10.24,92252.67,823,Repayment,R1240,633
18.11.21,27097.5,456,Repayment,R1241,634
05.11.25,60255,233,Repayment,R1242,641
09.05.22,37585.25,445,Repayment,R1243,642
22.02.22,17664.2,178,Repayment,R1244,649
25.04.22,19546,230,Repayment,R1245,650
25.03.22,119915.75,710,Repayment,R1246,658
28.09.21,5186.8,987,Repayment,R1247,659
22.10.21,75681.5,129,Repayment,R1248,660
26.09.21,104094.25,202,Repayment,R1249,669
09.03.22,233434.5,515,Repayment,R1250,670
23.10.21,10540.25,544,Repayment,R1251,676
01.04.22,91221.67,796,Repayment,R1252,677
07.12.21,18734,783,Repayment,R1253,682
19.10.21,94568.8,883,Repayment,R1254,683
27.12.21,83533.4,714,Repayment,R1255,690
17.02.22,82151.8,896,Repayment,R1256,693
11.12.21,26304.5,54,Repayment,R1257,699
23.06.22,102582.67,7,Repayment,R1258,700
12.01.22,97069.67,576,Repayment,R1259,707
22.07.22,225993.5,236,Repayment,R1260,708
04.08.23,81472.33,270,Repayment,R1261,715
05.08.22,23755.5,928,Repayment,R1262,716
04.11.21,152473,663,Repayment,R1263,723
12.03.22,28980.6,286,Repayment,R1264,724
12.03.22,15360.67,590,Repayment,R1265,731
28.10.21,86877.75,246,Repayment,R1266,732
15.05.22,122425,327,Repayment,R1267,739
30.10.21,95894.4,350,Repayment,R1268,740
25.08.22,106584.33,139,Repayment,R1269,750
26.06.25,55310.25,19,Repayment,R1270,756
17.03.22,41351.75,559,Repayment,R1271,762
11.07.23,66795.2,296,Repayment,R1272,768
31.12.19,109067,8,Repayment,R1273,151
07.09.20,23803.8,634,Repayment,R1274,152
30.12.21,51245.4,225,Repayment,R1275,525
23.12.23,41355.6,281,Repayment,R1276,526
06.01.22,56831.8,768,Repayment,R1277,540
21.09.21,113951.33,722,Repayment,R1278,569
02.02.22,55651.2,467,Repayment,R1279,589
10.06.20,110699.33,695,Repayment,R1280,154
01.08.20,47702.25,211,Repayment,R1281,156
10.02.20,152966.67,138,Repayment,R1282,157
30.05.20,5132.6,502,Repayment,R1283,158
10.11.19,86028.75,12,Repayment,R1284,159
12.01.20,65891.8,74,Repayment,R1285,160
05.07.20,29227.5,825,Repayment,R1286,162
07.06.20,138486,276,Repayment,R1287,163
27.05.20,149708.33,611,Repayment,R1288,164
29.01.20,27971.67,72,Repayment,R1289,165
19.10.20,148109,66,Repayment,R1290,166
19.03.20,68665.25,372,Repayment,R1291,167
26.11.21,97599,920,Repayment,R1292,817
01.01.25,9245,640,Repayment,R1293,818
15.10.22,248374,253,Repayment,R1294,824
25.03.22,36726.5,527,Repayment,R1295,829
28.06.27,109832.5,981,Repayment,R1296,861
31.07.22,9666.67,934,Repayment,R1297,872
14.04.22,69206.75,890,Repayment,R1298,882
24.09.22,59440.33,557,Repayment,R1299,904
12.03.22,52329,540,Repayment,R1300,906
24.07.22,84271,332,Repayment,R1301,932
08.07.22,40137.25,638,Repayment,R1302,933
30.01.22,70060,925,Repayment,R1303,956
10.01.22,112719.5,799,Repayment,R1304,957
13.11.22,95797.33,299,Repayment,R1305,980
07.03.22,147389,376,Repayment,R1306,981
10.01.22,90845,618,Repayment,R1307,843
02.05.22,88944,870,Repayment,R1308,844
13.05.22,10886.75,562,Repayment,R1309,845
08.12.21,75208.8,821,Repayment,R1310,168
16.01.22,81413,481,Repayment,R1311,169
21.07.20,8135,388,Repayment,R1312,170
12.10.20,82372.33,177,Repayment,R1313,171
02.06.20,239888.5,620,Repayment,R1314,172
09.05.20,13947,295,Repayment,R1315,174
23.11.22,78288.33,716,Repayment,R1316,176
01.01.24,21259,847,Repayment,R1317,178
02.08.20,25913.67,113,Repayment,R1318,179
26.06.20,29775,76,Repayment,R1319,180
24.08.20,36793.25,306,Repayment,R1320,181
23.02.20,116165.67,867,Repayment,R1321,182
31.05.20,79161.4,61,Repayment,R1322,183
26.07.20,26914,916,Repayment,R1323,184
14.03.21,85700,132,Repayment,R1324,185
12.08.23,73897.67,933,Repayment,R1325,186
13.08.20,28498,289,Repayment,R1326,189
12.08.21,138435.67,303,Repayment,R1327,527
23.10.21,20367.75,531,Repayment,R1328,528
19.12.21,206045,606,Repayment,R1329,541
08.10.21,123254.5,885,Repayment,R1330,542
19.01.22,61046.4,707,Repayment,R1331,554
14.08.22,104616,298,Repayment,R1332,561
25.01.22,133131,616,Repayment,R1333,580
13.04.22,73840.33,260,Repayment,R1334,590
09.10.21,70657.33,698,Repayment,R1335,602
05.06.21,185913.5,411,Repayment,R1336,190
16.04.20,40004.33,955,Repayment,R1337,191
21.04.20,65181.6,451,Repayment,R1338,192
01.07.20,71242.6,950,Repayment,R1339,193
03.10.20,22740.8,168,Repayment,R1340,194
14.06.20,93555.4,523,Repayment,R1341,196
14.08.21,118077,780,Repayment,R1342,197
04.07.20,85627.4,407,Repayment,R1343,198
14.03.20,101128.67,255,Repayment,R1344,199
03.09.22,17273.5,328,Repayment,R1345,200
05.04.20,95071.75,441,Repayment,R1346,201
04.12.21,121159.33,273,Repayment,R1347,202
05.10.20,43695,681,Repayment,R1348,204
15.03.20,124304.5,334,Repayment,R1349,206
22.04.20,34548.25,79,Repayment,R1350,207
12.10.20,72183,529,Repayment,R1351,208
20.07.20,159269.33,721,Repayment,R1352,209
30.03.20,64293.4,738,Repayment,R1353,210
06.08.20,126625.67,921,Repayment,R1354,211
15.07.20,93656.5,46,Repayment,R1355,212
29.03.20,145602,321,Repayment,R1356,213
08.08.20,76729.4,171,Repayment,R1357,215
27.08.20,62297.2,112,Repayment,R1358,216
09.05.20,112879,625,Repayment,R1359,217
22.08.21,54501.4,223,Repayment,R1360,529
04.01.28,141356.5,904,Repayment,R1361,530
09.05.24,58084.5,779,Repayment,R1362,544
09.02.22,128728.67,361,Repayment,R1363,562
28.08.21,99765.4,84,Repayment,R1364,571
20.01.22,155781.33,548,Repayment,R1365,581
05.02.22,45170.25,237,Repayment,R1366,591
25.11.21,112797,272,Repayment,R1367,603
31.01.22,198823,570,Repayment,R1368,819
17.10.21,144595.33,32,Repayment,R1369,825
26.04.22,83560.25,331,Repayment,R1370,830
05.07.22,92136,243,Repayment,R1371,835
15.07.22,7313.75,841,Repayment,R1372,862
28.06.22,47280.6,266,Repayment,R1373,873
08.06.22,136165.5,734,Repayment,R1374,907
29.11.21,69634.6,94,Repayment,R1375,908
27.02.22,89025.2,989,Repayment,R1376,909
11.01.22,52911.4,503,Repayment,R1377,934
21.06.22,59426.75,125,Repayment,R1378,959
07.03.22,130640.5,900,Repayment,R1379,982
05.01.22,119776.25,271,Repayment,R1380,983
27.03.22,24395.33,874,Repayment,R1381,846
30.12.21,43086.75,846,Repayment,R1382,847
06.10.20,56991.5,490,Repayment,R1383,218
30.08.20,84646.2,599,Repayment,R1384,219
13.03.21,225570.5,158,Repayment,R1385,220
23.08.20,74413.6,671,Repayment,R1386,221
06.08.20,179849,880,Repayment,R1387,222
01.01.21,182803.5,428,Repayment,R1388,223
06.09.23,77104,833,Repayment,R1389,224
29.03.21,30332.5,612,Repayment,R1390,225
16.06.20,174661.5,580,Repayment,R1391,226
18.12.20,27183.67,104,Repayment,R1392,228
18.10.20,26323.8,827,Repayment,R1393,229
14.08.20,57569.25,807,Repayment,R1394,230
01.11.22,220379,151,Repayment,R1395,231
30.05.20,110293.75,964,Repayment,R1396,233
02.12.20,132325.5,80,Repayment,R1397,235
04.11.20,80430.8,110,Repayment,R1398,237
14.10.20,118903.5,106,Repayment,R1399,238
01.11.20,175391.5,605,Repayment,R1400,240
24.06.20,76770,277,Repayment,R1401,241
01.08.20,37670.75,897,Repayment,R1402,244
02.05.21,16537.2,884,Repayment,R1403,245
10.01.21,114834.67,680,Repayment,R1404,246
05.06.20,148997,57,Repayment,R1405,247
01.01.25,128272.5,600,Repayment,R1406,249
13.12.20,160211.67,622,Repayment,R1407,250
11.10.20,164255,901,Repayment,R1408,251
05.10.20,29413.8,911,Repayment,R1409,252
03.03.21,74849,623,Repayment,R1410,254
24.07.25,50316.5,569,Repayment,R1411,255
10.01.21,51142.5,581,Repayment,R1412,256
05.04.22,51960,936,Repayment,R1413,910
16.04.22,101543.25,560,Repayment,R1414,911
12.12.21,2786,755,Repayment,R1415,937
20.04.22,78095.25,166,Repayment,R1416,960
07.04.22,27376.67,753,Repayment,R1417,961
17.11.22,248192.5,280,Repayment,R1418,984
21.03.22,122711,418,Repayment,R1419,985
09.10.29,156551.5,914,Repayment,R1420,986
19.08.22,242267,864,Repayment,R1421,995
25.03.22,239402.5,830,Repayment,R1422,996
21.01.21,87891.33,866,Repayment,R1423,257
29.12.20,185552.5,163,Repayment,R1424,258
05.09.20,230108.5,189,Repayment,R1425,259
07.07.26,174350,760,Repayment,R1426,260
25.12.20,111118.25,232,Repayment,R1427,261
15.10.20,240913,14,Repayment,R1428,262
02.07.21,234850,320,Repayment,R1429,263
17.09.20,78969.2,111,Repayment,R1430,264
28.06.21,249243.5,342,Repayment,R1431,265
17.04.21,88270.33,879,Repayment,R1432,266
09.09.21,20139,157,Repayment,R1433,531
16.02.22,247513,679,Repayment,R1434,532
01.10.21,17467.5,389,Repayment,R1435,546
26.06.22,162601,155,Repayment,R1436,556
23.10.21,143573,899,Repayment,R1437,563
25.12.21,64403,514,Repayment,R1438,572
23.01.22,96205.25,961,Repayment,R1439,582
03.10.21,10005.2,416,Repayment,R1440,592
10.11.21,117215.33,198,Repayment,R1441,604
08.02.21,32540,261,Repayment,R1442,267
21.03.21,116448,614,Repayment,R1443,268
10.09.20,53988.4,330,Repayment,R1444,269
05.01.21,43780.5,803,Repayment,R1445,270
01.10.20,54932.25,128,Repayment,R1446,271
01.02.21,24946.33,905,Repayment,R1447,273
10.04.21,167157.5,210,Repayment,R1448,275
05.02.21,100384.75,505,Repayment,R1449,276
12.08.20,98047.5,656,Repayment,R1450,277
08.10.20,4939.2,513,Repayment,R1451,278
01.09.20,25880,88,Repayment,R1452,279
19.11.20,123272.5,259,Repayment,R1453,281
22.09.20,84362,777,Repayment,R1454,282
06.01.21,42037,996,Repayment,R1455,283
30.11.20,45250.67,742,Repayment,R1456,284
27.03.21,3482,984,Repayment,R1457,285
15.01.22,236948,941,Repayment,R1458,286
19.08.20,137257,724,Repayment,R1459,287
26.11.20,31480.8,401,Repayment,R1460,289
03.03.21,73763.75,788,Repayment,R1461,291
10.12.20,161821.5,743,Repayment,R1462,292
10.02.21,19523.75,311,Repayment,R1463,293
16.07.23,69964.4,140,Repayment,R1464,295
12.10.20,24110,636,Repayment,R1465,296
24.07.21,168557.5,267,Repayment,R1466,297
27.01.21,84385,819,Repayment,R1467,298
22.08.21,246608,637,Repayment,R1468,300
13.03.25,32081,228,Repayment,R1469,301
17.03.21,65956,790,Repayment,R1470,302
19.04.22,119814.5,728,Repayment,R1471,912
27.11.21,215925.5,440,Repayment,R1472,913
15.04.22,119493.75,591,Repayment,R1473,938
30.10.21,11805.2,366,Repayment,R1474,962
03.04.22,32920.75,969,Repayment,R1475,963
18.12.21,68648.4,329,Repayment,R1476,988
11.01.22,124641.33,143,Repayment,R1477,989
04.04.22,64198.4,4,Repayment,R1478,997
24.10.22,51137,242,Repayment,R1479,998
10.01.21,130211.67,595,Repayment,R1480,304
27.05.21,173868,304,Repayment,R1481,305
22.09.20,8374.2,421,Repayment,R1482,306
26.01.21,36811.4,1000,Repayment,R1483,307
16.08.21,46827.5,860,Repayment,R1484,308
11.01.21,5260.67,778,Repayment,R1485,309
22.03.21,57172.8,792,Repayment,R1486,310
24.08.21,127939.33,191,Repayment,R1487,311
10.02.21,84752.5,222,Repayment,R1488,312
02.08.21,100146.5,20,Repayment,R1489,313
13.09.21,93784.67,740,Repayment,R1490,314
28.01.21,150905,482,Repayment,R1491,315
20.01.22,96018.67,442,Repayment,R1492,316
11.08.21,95448.33,519,Repayment,R1493,317
11.12.20,68825.2,927,Repayment,R1494,318
22.05.21,37772.33,49,Repayment,R1495,319
04.06.21,46319,363,Repayment,R1496,320
09.09.21,45639.33,265,Repayment,R1497,321
12.07.24,65384.75,437,Repayment,R1498,322
18.01.21,29660.75,240,Repayment,R1499,323
02.02.21,155822.33,501,Repayment,R1500,324
12.11.20,71428.8,733,Repayment,R1501,325
19.06.21,117056.75,339,Repayment,R1502,326
14.12.20,10005.67,17,Repayment,R1503,327
23.06.21,71319.33,511,Repayment,R1504,330
10.12.20,50788.6,83,Repayment,R1505,331
27.05.21,86377.67,696,Repayment,R1506,332
11.10.25,234199.5,507,Repayment,R1507,335
06.01.22,48306.6,767,Repayment,R1508,573
10.12.21,74534,294,Repayment,R1509,583
10.01.22,35774.75,963,Repayment,R1510,593
23.06.22,162327.5,708,Repayment,R1511,605
06.08.21,10459.4,949,Repayment,R1512,606
13.08.27,187466,538,Repayment,R1513,613
13.01.22,109396.25,702,Repayment,R1514,621
04.03.22,81554,630,Repayment,R1515,623
01.01.22,58492.75,732,Repayment,R1516,629
14.11.21,91572.25,485,Repayment,R1517,635
03.12.22,132994.5,834,Repayment,R1518,636
13.01.22,61075,574,Repayment,R1519,643
04.03.22,138533.33,968,Repayment,R1520,644
23.04.23,42983.25,212,Repayment,R1521,651
02.06.22,61466.75,77,Repayment,R1522,661
09.11.21,56818.2,495,Repayment,R1523,662
01.01.22,89723.6,34,Repayment,R1524,663
09.12.25,106868,646,Repayment,R1525,671
17.01.22,24850.25,403,Repayment,R1526,742
21.01.22,98756.4,414,Repayment,R1527,751
29.04.23,99215.8,861,Repayment,R1528,763
14.07.22,126004,832,Repayment,R1529,769
20.07.22,26527.33,340,Repayment,R1530,774
22.02.22,150594,115,Repayment,R1531,780
28.03.22,82488.5,975,Repayment,R1532,709
27.01.23,125928.5,547,Repayment,R1533,710
29.04.22,172552,415,Repayment,R1534,717
27.06.22,108319.67,68,Repayment,R1535,725
04.05.22,47266,741,Repayment,R1536,733
18.04.22,43579,234,Repayment,R1537,743
03.09.21,37943.2,858,Repayment,R1538,752
01.12.21,26357,351,Repayment,R1539,758
22.10.21,56391.8,436,Repayment,R1540,770
